,Document Name,Location,Category 1 (Mandatory),Category 2 (Optional),Category 3 (Optional),path
76,ACDMA Aged Hostel0365-8.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
77,ACDMA Aged Hostel0365-8-cer.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
78,ACDMA Aged Hostel0365-8-cera.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
79,ACDMA Aged Hostel0365-9.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
80,acdmaagedhostel1-115683088925896.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
81,ACDMAAgedHostel4.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
82,acdmaagedhostel0365-5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
83,local-acdmaagedhostel2-1250743707.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
84,local-acdmaagedhostel3-1346912190.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
85,ACDMA Aged Hostel0365-7.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACDMA Aged Hostel,Audit,ACDMA Aged Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACDMA Aged Hostel']"
86,ACH Group Residential Care - Milpara6930-10_0.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
87,ACH Group Residential Care - Milpara6930-10-cer.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
88,ACH Group Residential Care - Milpara6930-10-cera.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
89,ACH Group Residential Care - Perry Park (high care)6950-6.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
90,ACH Group Residential Care - Perry Park (low Care)6021-6.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
91,ACH Group Residential Care - Colton Court6980-8.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
92,ACH Group Residential Care - Kapara6805-6.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\ACH Group Residential Care,Audit,ACH Group Residential Care,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'ACH Group Residential Care']"
93,local-coltoncourtnursinghome4-1241068092.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Colton Court Nursing,Audit,Colton Court Nursing,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Colton Court Nursing']"
94,local-coltoncourtnursinghome6-1340001988.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Colton Court Nursing,Audit,Colton Court Nursing,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Colton Court Nursing']"
95,ColtonCourtNursingHome7.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Colton Court Nursing,Audit,Colton Court Nursing,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Colton Court Nursing']"
96,local-highercombe3-1344835635.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Highercombe,Audit,Highercombe,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Highercombe']"
97,local-highercombe4-1373504062.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Highercombe,Audit,Highercombe,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Highercombe']"
98,highercombe6289-5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Highercombe,Audit,Highercombe,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Highercombe']"
99,local-kaparanursinghome3-1235453651.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Kapara Nursing Home,Audit,Kapara Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Kapara Nursing Home']"
100,local-kaparanursinghome4-1329799863.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Kapara Nursing Home,Audit,Kapara Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Kapara Nursing Home']"
101,KaparaNursingHome5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Kapara Nursing Home,Audit,Kapara Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Kapara Nursing Home']"
102,MilparaAgedCareFacility9.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Milpara Aged Care Facility,Audit,Milpara Aged Care Facility,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Milpara Aged Care Facility']"
103,local-milparaagedcarefacility6-1344836364.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Milpara Aged Care Facility,Audit,Milpara Aged Care Facility,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Milpara Aged Care Facility']"
104,milparaagedcarefacility4-120520765397648.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Milpara Aged Care Facility,Audit,Milpara Aged Care Facility,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Milpara Aged Care Facility']"
105,local-mingarrahostel3-1247460395.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Mingarra Hostel,Audit,Mingarra Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Mingarra Hostel']"
106,local-mingarrahostel5-1346826827.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Mingarra Hostel,Audit,Mingarra Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Mingarra Hostel']"
107,MingarraHostel6.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Mingarra Hostel,Audit,Mingarra Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Mingarra Hostel']"
108,mingarrahostel3235-7.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Mingarra Hostel,Audit,Mingarra Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Mingarra Hostel']"
109,MingarraHostel3235-7-cer.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Mingarra Hostel,Audit,Mingarra Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Mingarra Hostel']"
110,MingarraHostel3235-7-cera.doc,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Mingarra Hostel,Audit,Mingarra Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Mingarra Hostel']"
111,local-perryparkhostel4-1332456292.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Perry Park Hostel,Audit,Perry Park Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Perry Park Hostel']"
112,PerryParkHostel5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Perry Park Hostel,Audit,Perry Park Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Perry Park Hostel']"
113,local-perryparkhostel3-1238709306.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Perry Park Hostel,Audit,Perry Park Hostel,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Perry Park Hostel']"
114,local-perryparknursinghome4-1332205852.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Perry Park Nursing Home,Audit,Perry Park Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Perry Park Nursing Home']"
115,PerryParkNursingHome5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Perry Park Nursing Home,Audit,Perry Park Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Perry Park Nursing Home']"
116,local-perryparknursinghome3-1239237826.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\Perry Park Nursing Home,Audit,Perry Park Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'Perry Park Nursing Home']"
117,local-rslmenoragardensagedcarefacility3-1348470088.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\RSL Menora Gardens Aged Care Facility,Audit,RSL Menora Gardens Aged Care Facility,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'RSL Menora Gardens Aged Care Facility']"
118,RSLMenoraGardensAgedCareFacility4.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\RSL Menora Gardens Aged Care Facility,Audit,RSL Menora Gardens Aged Care Facility,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'RSL Menora Gardens Aged Care Facility']"
119,local-rslmenoragardensagedcarefacility2-1252019562.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\RSL Menora Gardens Aged Care Facility,Audit,RSL Menora Gardens Aged Care Facility,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'RSL Menora Gardens Aged Care Facility']"
120,RSLWarVeteransHomeMandurah4.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\RSL War Veterans Home Mandurah,Audit,RSL War Veterans Home Mandurah,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'RSL War Veterans Home Mandurah']"
121,local-rslwarveteranshomemandurah2-1254375169.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\RSL War Veterans Home Mandurah,Audit,RSL War Veterans Home Mandurah,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'RSL War Veterans Home Mandurah']"
122,local-rslwarveteranshomemandurah3-1350004760.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\RSL War Veterans Home Mandurah,Audit,RSL War Veterans Home Mandurah,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'RSL War Veterans Home Mandurah']"
123,local-theabbeynursinghome4-1334819734.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\The Abbey Nursing Home,Audit,The Abbey Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'The Abbey Nursing Home']"
124,TheAbbeyNursingHome5.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\The Abbey Nursing Home,Audit,The Abbey Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'The Abbey Nursing Home']"
125,local-theabbeynursinghome3-1238977326.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits\The Abbey Nursing Home,Audit,The Abbey Nursing Home,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits', 'The Abbey Nursing Home']"
126,Phase 2 report - FINAL - June 2018.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits,Audit,Consumer Experience,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits']"
127,quality_agency_regulator_performance_measures.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits,Audit,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits']"
128,Transcriptwebinarunnanounced5June18.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits,Audit,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits']"
129,AACQAConsumerExperienceReportTrends.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Audits,Audit,Consumer Experience,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Audits']"
130,aacqa_corporate_plan_2016_to_2020_word_accessible_website.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Corporate Plan']"
131,aacqa_corporate_plan_2017_to_2021_v6.6.docx,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Corporate Plan']"
132,aacqa_corporate_plan_2017_to_2021_v6.6.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Corporate Plan']"
133,aacqa_corporate_plan_2018-19.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Corporate Plan']"
134,corporate_plan_2015-16.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Corporate Plan']"
135,aacqa_corporate_plan_2016_to_2020_accesible_website.pdf,C:\Users\classifier-admin\Desktop\Data\AACQA (Australian Aged Care Quality Agency)\AACQA Corporate Plan,Corporate Plan,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'AACQA (Australian Aged Care Quality Agency)', 'AACQA Corporate Plan']"
